ID_Transaction,Client_ID,Categorie,Prix_Unitaire,Quantite,Ville
TX-00039637,USR-74443,Électronique,910.8,2,Lille
TX-00039638,USR-58026,Maison,342.61,2,Bordeaux
TX-00039639,USR-28495,Mode,972.45,5,Lyon
TX-00039640,USR-96314,Maison,354.59,4,Nantes
TX-00039641,USR-36637,Alimentation,715.96,3,Lille
TX-00039642,USR-66329,Maison,970.71,5,Bordeaux
TX-00039643,USR-99665,Sports,625.39,5,Bordeaux
TX-00039644,USR-33779,Sports,483.16,5,Bordeaux
TX-00039645,USR-45136,Sports,992.5,1,Marseille
TX-00039646,USR-18781,Sports,248.48,2,Nantes
TX-00039647,USR-31621,Sports,297.41,2,Nantes
TX-00039648,USR-44540,Électronique,1122.1,3,Toulouse
TX-00039649,USR-47310,Maison,45.12,5,Bordeaux
TX-00039650,USR-32593,Alimentation,261.95,5,Bordeaux
TX-00039651,USR-30356,Électronique,400.87,3,Marseille
TX-00039652,USR-46512,Alimentation,639.09,1,Paris
TX-00039653,USR-49508,Électronique,789.05,1,Lille
TX-00039654,USR-34214,Alimentation,554.7,5,Paris
TX-00039655,USR-20073,Maison,1053.22,2,Toulouse
TX-00039656,USR-16395,Alimentation,409.06,5,Lille
TX-00039657,USR-14987,Mode,7.35,4,Marseille
TX-00039658,USR-31026,Alimentation,749.17,4,Lille
TX-00039659,USR-38069,Sports,442.79,4,Lyon
TX-00039660,USR-81124,Sports,892.2,4,Paris
TX-00039661,USR-28025,Mode,647.2,2,Paris
TX-00039662,USR-16170,Mode,1005.42,4,Toulouse
TX-00039663,USR-34711,Électronique,82.31,4,Nantes
TX-00039664,USR-67973,Sports,473.83,3,Nantes
TX-00039665,USR-25442,Mode,707.19,1,Lyon
TX-00039666,USR-62097,Mode,690.91,3,Marseille
TX-00039667,USR-67790,Sports,184.78,2,Lyon
TX-00039668,USR-51401,Mode,895.9,1,Toulouse
TX-00039669,USR-54691,Alimentation,278.29,3,Lyon
TX-00039670,USR-80574,Mode,990.42,3,Bordeaux
TX-00039671,USR-95866,Électronique,309.3,4,Toulouse
TX-00039672,USR-43240,Électronique,303.46,2,Nantes
TX-00039673,USR-80837,Maison,924.02,4,Nantes
TX-00039674,USR-49677,Mode,1053.02,3,Bordeaux
TX-00039675,USR-19889,Alimentation,1103.35,5,Lille
TX-00039676,USR-28405,Mode,86.59,5,Paris
TX-00039677,USR-97046,Sports,407.67,3,Paris
TX-00039678,USR-54163,Alimentation,794.59,1,Lyon
TX-00039679,USR-58543,Sports,64.9,4,Toulouse
TX-00039680,USR-37816,Sports,214.4,2,Marseille
TX-00039681,USR-53487,Électronique,655.5,1,Paris
TX-00039682,USR-70438,Alimentation,839.79,4,Marseille
TX-00039683,USR-13428,Mode,37.59,3,Nantes
TX-00039684,USR-56873,Alimentation,347.38,5,Marseille
TX-00039685,USR-95684,Sports,550.19,2,Toulouse
TX-00039686,USR-68530,Alimentation,1164.85,5,Paris
TX-00039687,USR-25150,Sports,881.08,3,Lyon
TX-00039688,USR-46248,Sports,780.79,5,Marseille
TX-00039689,USR-96805,Alimentation,785.71,2,Nantes
TX-00039690,USR-72852,Mode,816.81,5,Nantes
TX-00039691,USR-10150,Électronique,229.13,5,Nantes
TX-00039692,USR-85720,Électronique,930.87,4,Paris
TX-00039693,USR-59807,Alimentation,623.89,3,Toulouse
TX-00039694,USR-70167,Électronique,1125.43,5,Marseille
TX-00039695,USR-88961,Sports,27.39,2,Bordeaux
TX-00039696,USR-20417,Mode,495.25,2,Toulouse
TX-00039697,USR-68567,Électronique,1018.14,1,Toulouse
TX-00039698,USR-86287,Mode,102.77,1,Toulouse
TX-00039699,USR-27208,Alimentation,363.05,5,Lyon
TX-00039700,USR-54360,Électronique,815.0,1,Lyon
TX-00039701,USR-37667,Maison,921.1,1,Lille
TX-00039702,USR-68546,Maison,834.75,4,Paris
TX-00039703,USR-45698,Maison,525.01,1,Lyon
TX-00039704,USR-73569,Alimentation,709.12,5,Lille
TX-00039705,USR-85244,Sports,678.3,5,Lille
TX-00039706,USR-65545,Maison,1119.54,5,Bordeaux
TX-00039707,USR-23191,Mode,170.68,3,Paris
TX-00039708,USR-18797,Mode,406.85,2,Nantes
TX-00039709,USR-13408,Électronique,1145.92,2,Marseille
TX-00039710,USR-71775,Mode,514.88,3,Toulouse
TX-00039711,USR-51439,Maison,639.62,4,Toulouse
TX-00039712,USR-65027,Mode,633.2,3,Nantes
TX-00039713,USR-77518,Sports,8.66,3,Nantes
TX-00039714,USR-73992,Alimentation,115.55,1,Marseille
TX-00039715,USR-90327,Mode,1155.74,4,Paris
TX-00039716,USR-72730,Maison,645.86,1,Nantes
TX-00039717,USR-48772,Maison,470.85,5,Nantes
TX-00039718,USR-72681,Alimentation,602.82,5,Lille
TX-00039719,USR-37179,Sports,32.65,3,Marseille
TX-00039720,USR-82433,Électronique,252.72,2,Toulouse
TX-00039721,USR-77139,Électronique,1101.03,2,Nantes
TX-00039722,USR-52959,Électronique,184.57,3,Marseille
TX-00039723,USR-36726,Maison,860.75,4,Lille
TX-00039724,USR-10411,Alimentation,493.7,2,Lille
TX-00039725,USR-57364,Maison,113.46,3,Lille
TX-00039726,USR-83016,Alimentation,813.28,5,Toulouse
TX-00039727,USR-93939,Sports,1115.92,3,Lille
TX-00039728,USR-50000,Sports,941.37,4,Nantes
TX-00039729,USR-90996,Sports,301.33,5,Bordeaux
TX-00039730,USR-64899,Maison,52.36,5,Lyon
TX-00039731,USR-14106,Alimentation,52.18,4,Toulouse
TX-00039732,USR-27720,Électronique,415.53,2,Bordeaux
TX-00039733,USR-33934,Mode,845.03,3,Marseille
TX-00039734,USR-56577,Électronique,848.97,1,Nantes
TX-00039735,USR-89567,Électronique,1107.75,1,Lille
TX-00039736,USR-99638,Maison,172.18,5,Bordeaux
TX-00039737,USR-90019,Maison,1085.87,1,Lyon
TX-00039738,USR-60310,Maison,872.74,3,Marseille
TX-00039739,USR-14033,Alimentation,328.06,5,Marseille
TX-00039740,USR-60389,Électronique,364.65,5,Bordeaux
TX-00039741,USR-42994,Mode,1073.22,2,Paris
TX-00039742,USR-25049,Électronique,780.37,3,Toulouse
TX-00039743,USR-11576,Alimentation,946.25,4,Nantes
TX-00039744,USR-79056,Alimentation,454.27,1,Paris
TX-00039745,USR-40858,Maison,1106.76,1,Bordeaux
TX-00039746,USR-74141,Mode,927.82,3,Nantes
TX-00039747,USR-93231,Sports,742.05,2,Toulouse
TX-00039748,USR-36749,Électronique,633.12,3,Lille
TX-00039749,USR-92235,Mode,931.89,3,Paris
TX-00039750,USR-59166,Maison,502.13,3,Lille
TX-00039751,USR-96690,Sports,470.74,2,Marseille
TX-00039752,USR-96048,Alimentation,764.77,1,Paris
TX-00039753,USR-75022,Électronique,1124.47,4,Nantes
TX-00039754,USR-82884,Électronique,47.22,5,Bordeaux
TX-00039755,USR-28922,Maison,608.21,2,Lille
TX-00039756,USR-89737,Sports,306.51,1,Paris
TX-00039757,USR-41182,Mode,456.96,4,Paris
TX-00039758,USR-89095,Électronique,167.3,2,Lyon
TX-00039759,USR-80509,Sports,943.75,5,Lyon
TX-00039760,USR-27939,Sports,1141.07,1,Nantes
TX-00039761,USR-60421,Sports,564.54,2,Toulouse
TX-00039762,USR-32501,Maison,526.09,3,Lille
TX-00039763,USR-41932,Électronique,462.45,1,Nantes
TX-00039764,USR-54277,Alimentation,401.76,3,Lyon
TX-00039765,USR-90968,Alimentation,403.32,1,Bordeaux
TX-00039766,USR-99699,Sports,802.1,5,Bordeaux
TX-00039767,USR-56700,Alimentation,729.72,2,Bordeaux
TX-00039768,USR-58013,Électronique,1097.6,4,Toulouse
TX-00039769,USR-61123,Maison,285.22,1,Lille
TX-00039770,USR-13258,Maison,95.92,4,Paris
TX-00039771,USR-13225,Alimentation,593.24,3,Marseille
TX-00039772,USR-53192,Mode,1181.26,5,Lyon
TX-00039773,USR-54077,Maison,1112.54,4,Lille
TX-00039774,USR-26505,Maison,565.94,4,Nantes
TX-00039775,USR-43384,Électronique,222.65,3,Nantes
TX-00039776,USR-58780,Maison,854.87,5,Lille
TX-00039777,USR-79704,Alimentation,629.14,1,Lille
TX-00039778,USR-29779,Mode,1133.12,3,Marseille
TX-00039779,USR-53174,Maison,736.57,2,Lille
TX-00039780,USR-92184,Alimentation,512.64,3,Bordeaux
TX-00039781,USR-86357,Mode,253.01,3,Paris
TX-00039782,USR-83242,Électronique,603.23,5,Lille
TX-00039783,USR-68090,Maison,1018.11,4,Bordeaux
TX-00039784,USR-10130,Alimentation,285.07,4,Toulouse
TX-00039785,USR-32908,Électronique,903.77,3,Bordeaux
TX-00039786,USR-68469,Mode,627.94,4,Lille
TX-00039787,USR-97118,Électronique,671.12,1,Lyon
TX-00039788,USR-68294,Sports,719.78,3,Marseille
TX-00039789,USR-55083,Sports,683.88,5,Lille
TX-00039790,USR-75187,Électronique,186.01,1,Marseille
TX-00039791,USR-99565,Mode,865.33,3,Bordeaux
TX-00039792,USR-79168,Mode,239.81,1,Marseille
TX-00039793,USR-68949,Alimentation,951.67,2,Marseille
TX-00039794,USR-57761,Maison,548.59,4,Marseille
TX-00039795,USR-15123,Maison,192.56,2,Paris
TX-00039796,USR-45973,Électronique,370.82,2,Lyon
TX-00039797,USR-74638,Maison,245.53,5,Lille
TX-00039798,USR-48225,Alimentation,798.06,2,Marseille
TX-00039799,USR-99333,Sports,1062.34,2,Bordeaux
TX-00039800,USR-78586,Alimentation,1058.78,3,Lille
TX-00039801,USR-55333,Électronique,170.66,1,Bordeaux
TX-00039802,USR-26581,Sports,1118.73,1,Lyon
TX-00039803,USR-42107,Maison,873.56,5,Bordeaux
TX-00039804,USR-95357,Sports,256.2,4,Lille
TX-00039805,USR-61746,Alimentation,1046.7,5,Lyon
TX-00039806,USR-98018,Mode,983.05,4,Lille
TX-00039807,USR-13044,Sports,308.64,3,Paris
TX-00039808,USR-27671,Sports,121.95,4,Paris
TX-00039809,USR-94296,Mode,387.87,1,Marseille
TX-00039810,USR-76275,Électronique,236.51,1,Lyon
TX-00039811,USR-56683,Sports,954.89,2,Toulouse
TX-00039812,USR-98798,Alimentation,366.29,2,Bordeaux
TX-00039813,USR-94256,Alimentation,754.0,2,Lyon
TX-00039814,USR-45845,Électronique,942.41,3,Nantes
TX-00039815,USR-39313,Électronique,370.24,4,Toulouse
TX-00039816,USR-91998,Électronique,1199.45,1,Bordeaux
TX-00039817,USR-78951,Sports,520.47,5,Bordeaux
TX-00039818,USR-29643,Maison,609.81,1,Lille
TX-00039819,USR-80862,Mode,603.0,3,Lyon
TX-00039820,USR-19747,Sports,359.7,5,Paris
TX-00039821,USR-39786,Mode,966.23,1,Lyon
TX-00039822,USR-58249,Maison,166.06,4,Nantes
TX-00039823,USR-39044,Maison,542.84,2,Lyon
TX-00039824,USR-81975,Mode,829.29,2,Paris
TX-00039825,USR-39216,Mode,586.2,5,Marseille
TX-00039826,USR-50157,Maison,921.03,4,Toulouse
TX-00039827,USR-78214,Alimentation,1068.97,2,Nantes
TX-00039828,USR-15257,Mode,990.27,3,Paris
TX-00039829,USR-17725,Sports,517.98,3,Paris
TX-00039830,USR-23096,Sports,576.78,5,Lyon
TX-00039831,USR-62389,Alimentation,285.02,5,Nantes
TX-00039832,USR-89906,Mode,1178.26,2,Nantes
TX-00039833,USR-17438,Électronique,1111.02,3,Nantes
TX-00039834,USR-16641,Sports,645.98,5,Paris
TX-00039835,USR-83245,Mode,131.86,2,Marseille
TX-00039836,USR-45959,Alimentation,329.65,2,Bordeaux
TX-00039837,USR-92846,Alimentation,588.7,1,Toulouse
TX-00039838,USR-57703,Maison,566.06,5,Toulouse
TX-00039839,USR-49868,Maison,179.23,1,Marseille
TX-00039840,USR-98648,Maison,40.21,1,Marseille
TX-00039841,USR-45823,Alimentation,34.83,2,Toulouse
TX-00039842,USR-99408,Alimentation,629.34,4,Bordeaux
TX-00039843,USR-53897,Mode,88.48,1,Lyon
TX-00039844,USR-49934,Mode,139.3,1,Toulouse
TX-00039845,USR-83306,Électronique,633.4,1,Marseille
TX-00039846,USR-71260,Mode,305.89,4,Paris
TX-00039847,USR-64621,Alimentation,913.68,2,Lille
TX-00039848,USR-76109,Alimentation,954.48,5,Bordeaux
TX-00039849,USR-70238,Alimentation,215.04,3,Marseille
TX-00039850,USR-83584,Alimentation,332.87,4,Lyon
TX-00039851,USR-99626,Maison,32.94,4,Lille
TX-00039852,USR-18057,Mode,1188.23,4,Bordeaux
TX-00039853,USR-72858,Électronique,554.02,1,Lyon
TX-00039854,USR-70166,Électronique,999.24,4,Bordeaux
TX-00039855,USR-75821,Maison,48.08,3,Bordeaux
TX-00039856,USR-10785,Sports,25.04,2,Toulouse
TX-00039857,USR-41365,Alimentation,646.48,3,Bordeaux
TX-00039858,USR-29412,Mode,66.65,4,Paris
TX-00039859,USR-91264,Électronique,630.48,4,Toulouse
TX-00039860,USR-14415,Sports,609.81,5,Paris
TX-00039861,USR-80083,Alimentation,989.53,4,Toulouse
TX-00039862,USR-13460,Alimentation,503.15,3,Bordeaux
TX-00039863,USR-46485,Électronique,494.3,1,Nantes
TX-00039864,USR-87775,Mode,519.55,5,Lille
TX-00039865,USR-53258,Électronique,1107.53,2,Nantes
TX-00039866,USR-57317,Alimentation,951.19,2,Bordeaux
TX-00039867,USR-48383,Maison,91.11,5,Lille
TX-00039868,USR-82682,Sports,290.58,5,Paris
TX-00039869,USR-91018,Sports,94.67,5,Paris
TX-00039870,USR-37367,Sports,865.33,3,Bordeaux
TX-00039871,USR-79965,Alimentation,342.78,4,Marseille
TX-00039872,USR-59073,Mode,92.43,2,Marseille
TX-00039873,USR-60762,Alimentation,1024.58,4,Nantes
TX-00039874,USR-85175,Électronique,855.09,1,Paris
TX-00039875,USR-70714,Alimentation,493.72,1,Toulouse
TX-00039876,USR-58547,Maison,687.92,4,Lyon
TX-00039877,USR-10323,Électronique,727.45,3,Marseille
TX-00039878,USR-53777,Alimentation,90.04,1,Nantes
TX-00039879,USR-61060,Mode,162.29,2,Marseille
TX-00039880,USR-44557,Mode,256.8,1,Lyon
TX-00039881,USR-71502,Sports,552.35,2,Paris
TX-00039882,USR-91410,Mode,1105.7,5,Marseille
TX-00039883,USR-25260,Maison,1174.77,1,Bordeaux
TX-00039884,USR-15668,Électronique,1001.37,5,Toulouse
TX-00039885,USR-70156,Sports,98.57,2,Paris
TX-00039886,USR-37320,Électronique,380.46,5,Lyon
TX-00039887,USR-15183,Mode,1049.36,3,Bordeaux
TX-00039888,USR-29686,Électronique,214.14,5,Nantes
TX-00039889,USR-60408,Alimentation,683.85,1,Nantes
TX-00039890,USR-54284,Électronique,1024.8,4,Lille
TX-00039891,USR-58461,Électronique,399.54,4,Bordeaux
TX-00039892,USR-66920,Maison,828.15,2,Lille
TX-00039893,USR-74804,Alimentation,328.58,3,Lille
TX-00039894,USR-73641,Alimentation,176.26,1,Marseille
TX-00039895,USR-43817,Mode,661.25,5,Marseille
TX-00039896,USR-18154,Sports,896.45,4,Lille
TX-00039897,USR-47790,Alimentation,601.03,3,Nantes
TX-00039898,USR-53213,Sports,1043.82,4,Lyon
TX-00039899,USR-51577,Alimentation,22.91,5,Marseille
TX-00039900,USR-24432,Sports,376.37,1,Toulouse
TX-00039901,USR-24204,Mode,738.06,2,Lille
TX-00039902,USR-58614,Maison,1043.38,5,Lille
TX-00039903,USR-57439,Maison,447.19,1,Lille
TX-00039904,USR-65126,Mode,1181.81,5,Toulouse
TX-00039905,USR-63317,Électronique,1191.14,1,Toulouse
TX-00039906,USR-90021,Sports,760.14,3,Nantes
TX-00039907,USR-94850,Sports,201.22,1,Lille
TX-00039908,USR-44446,Mode,485.31,2,Paris
TX-00039909,USR-43898,Mode,876.58,5,Marseille
TX-00039910,USR-42916,Électronique,548.59,1,Paris
TX-00039911,USR-85676,Maison,1193.78,3,Toulouse
TX-00039912,USR-17894,Maison,884.16,5,Bordeaux
TX-00039913,USR-68185,Maison,709.47,3,Toulouse
TX-00039914,USR-30614,Alimentation,1152.52,2,Bordeaux
TX-00039915,USR-63950,Électronique,779.36,2,Nantes
TX-00039916,USR-91638,Mode,60.68,5,Lille
TX-00039917,USR-76466,Alimentation,619.59,4,Bordeaux
TX-00039918,USR-49772,Sports,1134.99,1,Marseille
TX-00039919,USR-25872,Électronique,674.96,3,Marseille
TX-00039920,USR-99268,Maison,1150.73,3,Bordeaux
TX-00039921,USR-56276,Alimentation,282.08,1,Lille
TX-00039922,USR-81996,Mode,287.77,4,Paris
TX-00039923,USR-99299,Électronique,1049.11,4,Nantes
TX-00039924,USR-28230,Électronique,77.3,1,Paris
TX-00039925,USR-81027,Sports,145.04,1,Lyon
TX-00039926,USR-94658,Mode,680.57,1,Toulouse
TX-00039927,USR-29463,Maison,446.36,5,Lille
TX-00039928,USR-56317,Alimentation,293.72,2,Nantes
TX-00039929,USR-72328,Maison,103.94,2,Lyon
TX-00039930,USR-85476,Sports,181.43,4,Nantes
TX-00039931,USR-72549,Électronique,1067.23,2,Bordeaux
TX-00039932,USR-14903,Maison,418.93,1,Lille
TX-00039933,USR-51261,Sports,1096.6,1,Marseille
TX-00039934,USR-77147,Maison,667.52,2,Marseille
TX-00039935,USR-77739,Maison,144.76,3,Lille
TX-00039936,USR-13118,Alimentation,1176.24,1,Paris
TX-00039937,USR-61899,Mode,178.86,4,Bordeaux
TX-00039938,USR-44260,Mode,232.44,3,Marseille
TX-00039939,USR-56620,Électronique,995.21,4,Paris
TX-00039940,USR-28567,Maison,486.9,4,Bordeaux
TX-00039941,USR-79965,Électronique,909.14,1,Bordeaux
TX-00039942,USR-92980,Maison,473.85,2,Marseille
TX-00039943,USR-46036,Maison,920.15,4,Marseille
TX-00039944,USR-88484,Électronique,1046.72,5,Marseille
TX-00039945,USR-29731,Électronique,1062.51,1,Lyon
TX-00039946,USR-32770,Maison,1087.68,4,Toulouse
TX-00039947,USR-15420,Alimentation,1006.63,1,Lyon
TX-00039948,USR-84612,Électronique,941.24,4,Nantes
TX-00039949,USR-92457,Sports,407.06,2,Lyon
TX-00039950,USR-13906,Mode,69.51,2,Paris
TX-00039951,USR-76753,Mode,1046.1,4,Lille
TX-00039952,USR-21200,Sports,782.27,2,Bordeaux
TX-00039953,USR-88778,Alimentation,993.24,4,Lyon
TX-00039954,USR-76977,Mode,1121.84,1,Marseille
TX-00039955,USR-29636,Électronique,768.68,3,Lyon
TX-00039956,USR-44423,Électronique,1132.15,5,Nantes
TX-00039957,USR-12428,Sports,363.23,2,Paris
TX-00039958,USR-67797,Mode,401.62,2,Marseille
TX-00039959,USR-64284,Maison,1153.35,4,Lille
TX-00039960,USR-32528,Alimentation,301.79,2,Marseille
TX-00039961,USR-54701,Mode,715.57,5,Lyon
TX-00039962,USR-68095,Sports,78.41,2,Marseille
TX-00039963,USR-41956,Mode,22.09,1,Marseille
TX-00039964,USR-62371,Mode,894.22,2,Toulouse
TX-00039965,USR-98415,Sports,471.91,5,Lyon
TX-00039966,USR-75870,Mode,924.38,4,Toulouse
TX-00039967,USR-24384,Alimentation,253.46,2,Nantes
TX-00039968,USR-45455,Maison,201.47,3,Paris
TX-00039969,USR-35212,Électronique,730.6,1,Paris
TX-00039970,USR-93117,Alimentation,85.41,4,Lyon
TX-00039971,USR-25928,Alimentation,152.91,2,Lyon
TX-00039972,USR-94431,Maison,739.25,2,Toulouse
TX-00039973,USR-81747,Électronique,1168.09,5,Nantes
TX-00039974,USR-88888,Mode,678.54,4,Lyon
TX-00039975,USR-32792,Sports,1063.55,5,Toulouse
TX-00039976,USR-55259,Maison,645.75,4,Bordeaux
TX-00039977,USR-20207,Mode,670.72,3,Toulouse
TX-00039978,USR-63249,Maison,448.01,1,Nantes
TX-00039979,USR-72077,Alimentation,480.45,5,Bordeaux
TX-00039980,USR-10512,Sports,982.72,1,Bordeaux
TX-00039981,USR-40253,Mode,117.89,5,Lyon
TX-00039982,USR-56387,Mode,144.0,4,Toulouse
TX-00039983,USR-73159,Sports,122.21,3,Paris
TX-00039984,USR-67530,Électronique,921.46,4,Marseille
TX-00039985,USR-92304,Sports,100.83,2,Toulouse
TX-00039986,USR-10626,Maison,931.74,3,Nantes
TX-00039987,USR-65912,Électronique,1154.86,1,Toulouse
TX-00039988,USR-22739,Sports,565.85,5,Marseille
TX-00039989,USR-80339,Mode,788.27,5,Paris
TX-00039990,USR-61715,Électronique,549.47,1,Paris
TX-00039991,USR-68559,Maison,998.13,5,Lyon
TX-00039992,USR-39676,Alimentation,968.43,3,Toulouse
TX-00039993,USR-53820,Maison,949.29,3,Paris
TX-00039994,USR-70143,Électronique,218.62,2,Paris
TX-00039995,USR-41201,Sports,407.52,2,Marseille
TX-00039996,USR-86235,Maison,219.64,2,Bordeaux
TX-00039997,USR-92399,Sports,59.25,5,Nantes
TX-00039998,USR-82719,Maison,702.52,2,Nantes
TX-00039999,USR-43339,Sports,668.32,3,Nantes
TX-00040000,USR-28637,Mode,635.73,3,Marseille
TX-00040001,USR-28157,Alimentation,344.24,4,Toulouse
TX-00040002,USR-73683,Maison,1045.51,3,Lille
TX-00040003,USR-70317,Sports,432.71,2,Lille
TX-00040004,USR-30809,Mode,15.25,2,Lille
TX-00040005,USR-13731,Alimentation,7.34,4,Marseille
TX-00040006,USR-39581,Alimentation,543.66,4,Paris
TX-00040007,USR-38848,Mode,25.42,2,Lille
TX-00040008,USR-54111,Maison,1053.06,5,Nantes
TX-00040009,USR-43156,Sports,505.91,5,Bordeaux
TX-00040010,USR-61205,Alimentation,541.07,5,Toulouse
TX-00040011,USR-13483,Maison,782.8,3,Nantes
TX-00040012,USR-97256,Sports,744.07,5,Bordeaux
TX-00040013,USR-76039,Électronique,913.02,5,Nantes
TX-00040014,USR-91443,Mode,445.49,4,Marseille
TX-00040015,USR-47271,Maison,250.75,2,Paris
TX-00040016,USR-15695,Mode,395.52,2,Bordeaux
TX-00040017,USR-92942,Sports,734.11,5,Paris
TX-00040018,USR-91275,Électronique,409.17,1,Toulouse
TX-00040019,USR-27429,Électronique,298.96,1,Nantes
TX-00040020,USR-97080,Électronique,363.96,4,Bordeaux
TX-00040021,USR-53245,Alimentation,389.05,3,Lyon
TX-00040022,USR-51094,Électronique,871.48,5,Lille
TX-00040023,USR-56237,Mode,879.0,3,Marseille
TX-00040024,USR-39984,Électronique,531.96,5,Paris
TX-00040025,USR-16407,Sports,605.82,1,Toulouse
TX-00040026,USR-61229,Électronique,621.92,4,Paris
TX-00040027,USR-97725,Sports,661.72,3,Toulouse
TX-00040028,USR-62429,Électronique,1061.0,5,Marseille
TX-00040029,USR-11661,Mode,950.44,2,Paris
TX-00040030,USR-84479,Maison,1124.1,5,Lyon
TX-00040031,USR-95820,Maison,691.39,4,Bordeaux
TX-00040032,USR-58227,Alimentation,68.25,4,Lille
TX-00040033,USR-86759,Alimentation,1044.89,1,Bordeaux
TX-00040034,USR-11163,Sports,519.93,4,Lyon
TX-00040035,USR-51080,Sports,1146.74,1,Lyon
TX-00040036,USR-77226,Électronique,401.16,1,Lyon
TX-00040037,USR-91157,Alimentation,153.03,2,Paris
TX-00040038,USR-17213,Sports,1163.05,5,Lille
TX-00040039,USR-86238,Alimentation,510.61,2,Lille
TX-00040040,USR-86861,Mode,848.92,1,Lille
TX-00040041,USR-81364,Mode,7.1,5,Marseille
TX-00040042,USR-17535,Mode,464.58,2,Lyon
TX-00040043,USR-34830,Électronique,972.94,4,Paris
TX-00040044,USR-21839,Alimentation,849.63,2,Toulouse
TX-00040045,USR-91940,Maison,993.59,1,Paris
TX-00040046,USR-29536,Maison,463.12,3,Nantes
TX-00040047,USR-84837,Mode,602.98,4,Lille
TX-00040048,USR-37488,Mode,527.09,1,Marseille
TX-00040049,USR-17925,Sports,446.83,3,Marseille
TX-00040050,USR-33942,Alimentation,1117.42,5,Toulouse
TX-00040051,USR-11098,Électronique,511.09,4,Bordeaux
TX-00040052,USR-37577,Maison,407.41,3,Toulouse
TX-00040053,USR-17790,Alimentation,478.3,5,Bordeaux
TX-00040054,USR-71633,Alimentation,120.19,4,Paris
TX-00040055,USR-51757,Mode,127.68,3,Lille
TX-00040056,USR-91639,Maison,615.66,3,Lille
TX-00040057,USR-19325,Électronique,328.37,4,Lille
TX-00040058,USR-64546,Sports,336.19,3,Lille
TX-00040059,USR-84079,Électronique,1170.8,4,Paris
TX-00040060,USR-17157,Sports,519.66,5,Toulouse
TX-00040061,USR-31983,Alimentation,120.1,1,Toulouse
TX-00040062,USR-44370,Mode,734.79,1,Toulouse
TX-00040063,USR-68535,Alimentation,254.11,4,Lyon
TX-00040064,USR-87986,Alimentation,207.18,2,Lyon
TX-00040065,USR-25386,Électronique,754.83,5,Nantes
TX-00040066,USR-32907,Sports,781.83,4,Lille
TX-00040067,USR-87197,Maison,320.46,5,Marseille
TX-00040068,USR-72756,Alimentation,218.44,3,Lyon
TX-00040069,USR-83486,Maison,897.55,5,Nantes
TX-00040070,USR-36104,Sports,1016.3,1,Bordeaux
TX-00040071,USR-32769,Sports,305.57,5,Lille
TX-00040072,USR-85881,Mode,851.53,3,Lille
TX-00040073,USR-80652,Électronique,618.93,5,Bordeaux
TX-00040074,USR-46938,Mode,623.06,3,Lille
TX-00040075,USR-56026,Mode,116.41,5,Lille
TX-00040076,USR-11706,Mode,930.83,1,Paris
TX-00040077,USR-14535,Alimentation,624.72,2,Toulouse
TX-00040078,USR-30280,Mode,654.19,3,Toulouse
TX-00040079,USR-38968,Alimentation,215.91,2,Bordeaux
TX-00040080,USR-84456,Maison,260.5,2,Paris
TX-00040081,USR-39490,Sports,1047.5,4,Bordeaux
TX-00040082,USR-54902,Mode,216.14,4,Toulouse
TX-00040083,USR-85600,Sports,7.47,5,Lyon
TX-00040084,USR-46939,Maison,571.55,5,Paris
TX-00040085,USR-79188,Maison,180.53,5,Bordeaux
TX-00040086,USR-72271,Alimentation,694.39,4,Bordeaux
TX-00040087,USR-52408,Sports,984.62,2,Bordeaux
TX-00040088,USR-78552,Électronique,1090.06,5,Nantes
TX-00040089,USR-51660,Électronique,1113.57,3,Toulouse
TX-00040090,USR-35871,Mode,1048.54,3,Paris
TX-00040091,USR-36143,Maison,40.49,3,Bordeaux
TX-00040092,USR-36438,Sports,1170.55,1,Marseille
TX-00040093,USR-33457,Sports,954.31,4,Toulouse
TX-00040094,USR-18538,Mode,639.32,1,Nantes
TX-00040095,USR-28830,Maison,348.53,4,Toulouse
TX-00040096,USR-43792,Électronique,115.75,2,Toulouse
TX-00040097,USR-30658,Mode,1190.69,5,Nantes
TX-00040098,USR-47753,Alimentation,1130.03,3,Nantes
TX-00040099,USR-88720,Mode,684.22,2,Toulouse
